fight_id,fighter,kd,sig_str_pct,td_pct,sub_att,rev,round,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sig_str_landed,sig_str_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_secs
0a667143584a2d96,Germaine de Randamie,0,28,,0,0,2,13,45,24,56,0,0,13,45,9,37,3,6,1,2,9,39,4,6,0,0,5
0a667143584a2d96,Germaine de Randamie,0,50,,0,0,3,20,40,38,61,0,0,20,40,5,23,9,11,6,6,12,30,8,10,0,0,0
9fc85aef42733a16,Andrew Sanchez,0,72,50,0,0,0,31,43,118,159,6,12,,,,,,,,,,,,,,,723
9fc85aef42733a16,Andrew Sanchez,0,42,66,0,0,1,6,14,18,31,4,6,6,14,3,10,1,2,2,2,3,9,0,0,3,5,211
9fc85aef42733a16,Andrew Sanchez,0,94,33,0,0,2,17,18,57,72,1,3,17,18,13,13,3,4,1,1,5,6,0,0,12,12,257
9fc85aef42733a16,Andrew Sanchez,0,72,33,0,0,3,8,11,43,56,1,3,8,11,7,10,1,1,0,0,2,3,0,0,6,8,255
9fc85aef42733a16,Khalil Rountree Jr.,0,51,,0,0,0,14,27,58,76,0,0,,,,,,,,,,,,,,,0
9fc85aef42733a16,Khalil Rountree Jr.,0,33,,0,0,1,4,12,13,22,0,0,4,12,4,12,0,0,0,0,1,9,2,2,1,1,0
9fc85aef42733a16,Khalil Rountree Jr.,0,55,,0,0,2,5,9,24,31,0,0,5,9,4,8,1,1,0,0,3,7,0,0,2,2,0
9fc85aef42733a16,Khalil Rountree Jr.,0,83,,0,0,3,5,6,21,23,0,0,5,6,5,5,0,1,0,0,1,2,1,1,3,3,0
8da94b2c1c0443d4,Rodolfo Vieira,0,46,42,1,0,0,18,39,37,62,3,7,,,,,,,,,,,,,,,331
8da94b2c1c0443d4,Rodolfo Vieira,0,47,33,0,0,1,10,21,18,31,1,3,10,21,9,19,1,2,0,0,3,9,0,0,7,12,160
8da94b2c1c0443d4,Rodolfo Vieira,0,44,50,1,0,2,8,18,19,31,2,4,8,18,7,17,0,0,1,1,2,7,1,1,5,10,171
8da94b2c1c0443d4,Oskar Piechota,0,51,,0,0,0,22,43,51,76,0,0,,,,,,,,,,,,,,,0
8da94b2c1c0443d4,Oskar Piechota,0,66,,0,0,1,18,27,29,39,0,0,18,27,16,23,2,4,0,0,4,11,12,14,2,2,0
8da94b2c1c0443d4,Oskar Piechota,0,25,,0,0,2,4,16,22,37,0,0,4,16,3,13,1,3,0,0,4,16,0,0,0,0,0
381b2df85ac06615,Tony Ferguson,0,26,100,1,0,0,61,232,62,234,1,1,,,,,,,,,,,,,,,10
381b2df85ac06615,Tony Ferguson,0,30,,1,0,1,28,92,29,94,0,0,28,92,18,76,2,4,8,12,21,79,7,13,0,0,0
381b2df85ac06615,Tony Ferguson,0,34,100,0,0,2,20,58,20,58,1,1,20,58,12,48,2,2,6,8,20,58,0,0,0,0,10
381b2df85ac06615,Tony Ferguson,0,15,,0,0,3,13,82,13,82,0,0,13,82,8,75,2,4,3,3,13,82,0,0,0,0,0
381b2df85ac06615,Yves Edwards,0,30,0,0,0,0,45,150,45,150,0,3,,,,,,,,,,,,,,,3
381b2df85ac06615,Yves Edwards,0,28,0,0,0,1,14,49,14,49,0,1,14,49,9,43,2,3,3,3,14,47,0,2,0,0,3
381b2df85ac06615,Yves Edwards,0,30,0,0,0,2,14,46,14,46,0,1,14,46,8,34,5,10,1,2,14,45,0,1,0,0,0
381b2df85ac06615,Yves Edwards,0,30,0,0,0,3,17,55,17,55,0,1,17,55,11,37,0,10,6,8,17,55,0,0,0,0,0
0071c5d16e6e07f6,Jorge Rivera,0,35,,0,1,0,6,17,34,48,0,0,,,,,,,,,,,,,,,58
0071c5d16e6e07f6,Jorge Rivera,0,0,,0,1,1,0,4,3,7,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,16
0071c5d16e6e07f6,Jorge Rivera,0,46,,0,0,2,6,13,31,41,0,0,6,13,6,13,0,0,0,0,0,4,0,0,6,9,42
0071c5d16e6e07f6,Eric Schafer,0,66,40,0,0,0,6,9,47,57,2,5,,,,,,,,,,,,,,,276
0071c5d16e6e07f6,Eric Schafer,0,71,50,0,0,1,5,7,46,55,2,4,5,7,2,4,1,1,2,2,0,2,0,0,5,5,252
0071c5d16e6e07f6,Eric Schafer,0,50,0,0,0,2,1,2,1,2,0,1,1,2,1,2,0,0,0,0,1,2,0,0,0,0,24
d40f865aa6be9cd0,Khalid Murtazaliev,0,69,100,0,1,0,48,69,53,74,5,5,,,,,,,,,,,,,,,358
d40f865aa6be9cd0,Khalid Murtazaliev,0,68,100,0,0,1,13,19,16,22,4,4,13,19,4,9,6,7,3,3,5,8,2,2,6,9,176
d40f865aa6be9cd0,Khalid Murtazaliev,0,70,100,0,1,2,35,50,37,52,1,1,35,50,29,44,5,5,1,1,3,4,1,1,31,45,182
d40f865aa6be9cd0,CB Dollaway,0,21,66,3,0,0,4,19,23,38,2,3,,,,,,,,,,,,,,,98
d40f865aa6be9cd0,CB Dollaway,0,21,50,2,0,1,3,14,11,22,1,2,3,14,1,9,1,4,1,1,3,13,0,1,0,0,25
d40f865aa6be9cd0,CB Dollaway,0,20,100,1,0,2,1,5,12,16,1,1,1,5,0,3,1,2,0,0,1,5,0,0,0,0,73
029cd254fe02d4b8,Jon Fitch,0,52,44,0,0,0,40,76,131,169,4,9,,,,,,,,,,,,,,,483
029cd254fe02d4b8,Jon Fitch,0,32,50,0,0,1,8,25,20,38,2,4,8,25,3,17,1,2,4,6,6,19,1,4,1,2,120
029cd254fe02d4b8,Jon Fitch,0,61,33,0,0,2,11,18,63,70,1,3,11,18,6,10,5,5,0,3,1,6,0,0,10,12,242
029cd254fe02d4b8,Jon Fitch,0,63,50,0,0,3,21,33,48,61,1,2,21,33,10,19,2,2,9,12,14,25,0,0,7,8,121
029cd254fe02d4b8,Chris Wilson,0,42,,1,0,0,22,52,32,62,0,0,,,,,,,,,,,,,,,8
029cd254fe02d4b8,Chris Wilson,0,47,,0,0,1,11,23,19,31,0,0,11,23,3,14,7,7,1,2,6,16,5,7,0,0,2
029cd254fe02d4b8,Chris Wilson,0,33,,0,0,2,2,6,4,8,0,0,2,6,2,6,0,0,0,0,1,5,1,1,0,0,6
029cd254fe02d4b8,Chris Wilson,0,39,,1,0,3,9,23,9,23,0,0,9,23,5,14,2,7,2,2,9,23,0,0,0,0,0
d02ac0447fb2a7a0,Scott Jorgensen,0,41,66,0,0,0,40,97,82,152,10,15,,,,,,,,,,,,,,,439
d02ac0447fb2a7a0,Scott Jorgensen,0,47,80,0,0,1,9,19,19,37,4,5,9,19,5,15,3,3,1,1,4,13,1,1,4,5,201
d02ac0447fb2a7a0,Scott Jorgensen,0,38,50,0,0,2,19,49,34,66,2,4,19,49,16,44,3,5,0,0,5,28,12,18,2,3,78
d02ac0447fb2a7a0,Scott Jorgensen,0,41,66,0,0,3,12,29,29,49,4,6,12,29,8,23,4,6,0,0,7,24,5,5,0,0,160
d02ac0447fb2a7a0,Danny Martinez,1,32,0,0,0,0,47,143,48,144,0,2,,,,,,,,,,,,,,,72
d02ac0447fb2a7a0,Danny Martinez,0,36,,0,0,1,14,38,15,39,0,0,14,38,10,32,3,5,1,1,13,36,1,2,0,0,5
d02ac0447fb2a7a0,Danny Martinez,1,36,0,0,0,2,27,74,27,74,0,1,27,74,21,64,4,8,2,2,13,49,12,21,2,4,49
d02ac0447fb2a7a0,Danny Martinez,0,19,0,0,0,3,6,31,6,31,0,1,6,31,5,29,1,2,0,0,4,28,2,3,0,0,18
0fca825e14429c1f,Neil Magny,0,45,,0,0,0,5,11,15,24,0,0,,,,,,,,,,,,,,,0
0fca825e14429c1f,Neil Magny,0,45,,0,0,1,5,11,15,24,0,0,5,11,2,8,2,2,1,1,5,11,0,0,0,0,0
0fca825e14429c1f,Yaroslav Amosov,0,47,50,1,0,0,9,19,13,27,1,2,,,,,,,,,,,,,,,116
0fca825e14429c1f,Yaroslav Amosov,0,47,50,1,0,1,9,19,13,27,1,2,9,19,3,12,0,0,6,7,8,17,0,0,1,2,116
002c1562708ac307,Tony Ferguson,1,56,50,1,0,0,38,67,40,69,1,2,,,,,,,,,,,,,,,37
002c1562708ac307,Tony Ferguson,1,56,50,1,0,1,38,67,40,69,1,2,38,67,35,63,1,2,2,2,37,66,1,1,0,0,37
002c1562708ac307,Katsunori Kikuno,0,50,,0,1,0,22,44,23,46,0,0,,,,,,,,,,,,,,,23
002c1562708ac307,Katsunori Kikuno,0,50,,0,1,1,22,44,23,46,0,0,22,44,17,37,4,5,1,2,22,44,0,0,0,0,23
0582b78dc635301b,Chris Leben,1,58,100,0,0,0,10,17,16,23,1,1,,,,,,,,,,,,,,,44
0582b78dc635301b,Chris Leben,1,58,100,0,0,1,10,17,16,23,1,1,10,17,6,11,4,6,0,0,0,5,5,7,5,5,44
0582b78dc635301b,Jorge Rivera,0,50,,0,0,0,5,10,6,11,0,0,,,,,,,,,,,,,,,27
0582b78dc635301b,Jorge Rivera,0,50,,0,0,1,5,10,6,11,0,0,5,10,3,8,2,2,0,0,2,6,3,4,0,0,27
e842c6f63fa2e27a,Ketlen Vieira,0,39,40,0,0,0,68,171,93,203,2,5,,,,,,,,,,,,,,,147
e842c6f63fa2e27a,Ketlen Vieira,0,41,33,0,0,1,29,70,36,80,1,3,29,70,27,66,2,4,0,0,27,68,2,2,0,0,36
e842c6f63fa2e27a,Ketlen Vieira,0,41,100,0,0,2,17,41,35,63,1,1,17,41,16,40,1,1,0,0,17,41,0,0,0,0,111
e842c6f63fa2e27a,Ketlen Vieira,0,36,0,0,0,3,22,60,22,60,0,1,22,60,22,59,0,1,0,0,22,60,0,0,0,0,0
e842c6f63fa2e27a,Sijara Eubanks,0,46,0,0,0,0,69,149,72,152,0,1,,,,,,,,,,,,,,,39
e842c6f63fa2e27a,Sijara Eubanks,0,44,,0,0,1,26,59,27,60,0,0,26,59,13,39,7,14,6,6,24,56,2,3,0,0,15
e842c6f63fa2e27a,Sijara Eubanks,0,36,,0,0,2,13,36,14,37,0,0,13,36,7,27,4,7,2,2,13,36,0,0,0,0,0
e842c6f63fa2e27a,Sijara Eubanks,0,55,0,0,0,3,30,54,31,55,0,1,30,54,14,36,11,13,5,5,28,51,0,0,2,3,24
55bd050afe169b34,Gokhan Saki,0,45,,0,0,0,5,11,5,11,0,0,,,,,,,,,,,,,,,0
55bd050afe169b34,Gokhan Saki,0,45,,0,0,1,5,11,5,11,0,0,5,11,2,7,0,1,3,3,5,11,0,0,0,0,0
55bd050afe169b34,Khalil Rountree Jr.,1,52,,0,0,0,9,17,9,17,0,0,,,,,,,,,,,,,,,5
55bd050afe169b34,Khalil Rountree Jr.,1,52,,0,0,1,9,17,9,17,0,0,9,17,9,17,0,0,0,0,3,11,0,0,6,6,5
57785c9be5b4526d,Alexander Munoz,1,39,42,0,0,0,44,111,53,120,3,7,,,,,,,,,,,,,,,234
57785c9be5b4526d,Alexander Munoz,0,23,0,0,0,1,8,34,8,34,0,2,8,34,5,28,3,6,0,0,7,32,1,2,0,0,0
57785c9be5b4526d,Alexander Munoz,0,36,0,0,0,2,18,49,18,49,0,1,18,49,16,45,2,4,0,0,18,49,0,0,0,0,0
57785c9be5b4526d,Alexander Munoz,1,64,75,0,0,3,18,28,27,37,3,4,18,28,16,26,1,1,1,1,2,6,1,1,15,21,234
57785c9be5b4526d,Carl Deaton,0,34,0,0,0,0,37,108,39,112,0,2,,,,,,,,,,,,,,,0
57785c9be5b4526d,Carl Deaton,0,32,0,0,0,1,13,40,13,40,0,1,13,40,11,38,2,2,0,0,12,39,1,1,0,0,0
57785c9be5b4526d,Carl Deaton,0,38,0,0,0,2,19,50,19,50,0,1,19,50,15,44,4,6,0,0,19,50,0,0,0,0,0
57785c9be5b4526d,Carl Deaton,0,27,,0,0,3,5,18,7,22,0,0,5,18,3,15,2,3,0,0,5,17,0,1,0,0,0
88ce808e4e604180,Leon Edwards,0,51,25,0,0,0,53,102,77,135,3,12,,,,,,,,,,,,,,,312
88ce808e4e604180,Leon Edwards,0,47,0,0,0,1,9,19,11,21,0,3,9,19,6,16,1,1,2,2,7,17,2,2,0,0,21
88ce808e4e604180,Leon Edwards,0,50,50,0,0,2,9,18,23,37,2,4,9,18,6,12,3,6,0,0,6,10,2,5,1,3,179
88ce808e4e604180,Leon Edwards,0,53,20,0,0,3,35,65,43,77,1,5,35,65,26,53,8,10,1,2,31,59,4,5,0,1,112
88ce808e4e604180,Vicente Luque,0,54,28,0,0,0,24,44,44,64,2,7,,,,,,,,,,,,,,,321
88ce808e4e604180,Vicente Luque,0,69,66,0,0,1,9,13,27,31,2,3,9,13,5,8,2,3,2,2,7,11,1,1,1,1,180
88ce808e4e604180,Vicente Luque,0,0,0,0,0,2,0,3,1,4,0,1,0,3,0,3,0,0,0,0,0,3,0,0,0,0,73
88ce808e4e604180,Vicente Luque,0,53,0,0,0,3,15,28,16,29,0,3,15,28,8,19,5,6,2,3,14,27,1,1,0,0,68
5dde61734080ac4a,Kevin Holland,1,47,25,0,0,0,82,173,111,207,1,4,,,,,,,,,,,,,,,127
5dde61734080ac4a,Kevin Holland,0,48,0,0,0,1,40,83,40,83,0,1,40,83,20,50,6,12,14,21,39,81,1,2,0,0,12
5dde61734080ac4a,Kevin Holland,0,42,33,0,0,2,12,28,34,51,1,3,12,28,8,21,3,4,1,3,7,21,4,6,1,1,65
5dde61734080ac4a,Kevin Holland,1,48,,0,0,3,30,62,37,73,0,0,30,62,25,55,4,6,1,1,14,35,12,19,4,8,50
5dde61734080ac4a,Daniel Rodriguez,2,51,0,0,0,0,77,149,111,189,0,1,,,,,,,,,,,,,,,214
5dde61734080ac4a,Daniel Rodriguez,0,48,,0,0,1,29,60,32,63,0,0,29,60,12,30,8,19,9,11,28,59,1,1,0,0,0
5dde61734080ac4a,Daniel Rodriguez,2,56,,0,0,2,31,55,44,73,0,0,31,55,27,51,1,1,3,3,12,22,5,6,14,27,100
5dde61734080ac4a,Daniel Rodriguez,0,50,0,0,0,3,17,34,35,53,0,1,17,34,10,25,4,6,3,3,14,26,0,0,3,8,114
711fcf95370fa90b,Yan Cabral,0,37,10,0,0,0,32,85,61,117,1,10,,,,,,,,,,,,,,,189
711fcf95370fa90b,Yan Cabral,0,50,20,0,0,1,10,20,22,34,1,5,10,20,3,12,6,7,1,1,2,10,7,9,1,1,108
711fcf95370fa90b,Yan Cabral,0,40,0,0,0,2,20,49,35,64,0,2,20,49,14,43,5,5,1,1,11,38,9,11,0,0,27
711fcf95370fa90b,Yan Cabral,0,12,0,0,0,3,2,16,4,19,0,3,2,16,2,15,0,1,0,0,1,14,1,2,0,0,54
711fcf95370fa90b,Reza Madadi,0,39,50,0,0,0,27,68,36,78,1,2,,,,,,,,,,,,,,,201
711fcf95370fa90b,Reza Madadi,0,18,0,0,0,1,3,16,5,18,0,1,3,16,1,14,2,2,0,0,0,11,3,5,0,0,89
711fcf95370fa90b,Reza Madadi,0,37,100,0,0,2,13,35,20,43,1,1,13,35,6,28,6,6,1,1,5,23,8,12,0,0,112
711fcf95370fa90b,Reza Madadi,0,64,,0,0,3,11,17,11,17,0,0,11,17,11,17,0,0,0,0,9,15,2,2,0,0,0
e1eeb61d0669ce45,Andre Soukhamthath,2,57,100,1,0,0,79,138,98,157,3,3,,,,,,,,,,,,,,,267
e1eeb61d0669ce45,Andre Soukhamthath,2,55,,0,0,1,33,59,47,73,0,0,33,59,12,36,14,16,7,7,15,38,14,16,4,5,112
e1eeb61d0669ce45,Andre Soukhamthath,0,56,,0,0,2,34,60,36,62,0,0,34,60,11,36,23,24,0,0,13,30,21,30,0,0,49
e1eeb61d0669ce45,Andre Soukhamthath,0,63,100,1,0,3,12,19,15,22,3,3,12,19,6,13,5,5,1,1,2,5,10,14,0,0,106
e1eeb61d0669ce45,Jonathan Martinez,0,63,50,0,0,0,71,111,88,128,1,2,,,,,,,,,,,,,,,301
e1eeb61d0669ce45,Jonathan Martinez,0,43,,0,0,1,17,39,18,40,0,0,17,39,7,22,7,11,3,6,16,37,1,2,0,0,20
e1eeb61d0669ce45,Jonathan Martinez,0,76,50,0,0,2,43,56,49,62,1,2,43,56,26,37,15,17,2,2,7,17,7,7,29,32,137
e1eeb61d0669ce45,Jonathan Martinez,0,68,,0,0,3,11,16,21,26,0,0,11,16,3,8,5,5,3,3,1,5,10,10,0,1,144
c960184a583f1861,Cheyanne Vlismas,0,44,,1,0,0,33,74,66,113,0,0,,,,,,,,,,,,,,,3
c960184a583f1861,Cheyanne Vlismas,0,37,,0,0,1,17,45,20,49,0,0,17,45,12,36,1,5,4,4,17,45,0,0,0,0,2
c960184a583f1861,Cheyanne Vlismas,0,60,,0,0,2,14,23,32,42,0,0,14,23,7,15,6,6,1,2,5,13,3,3,6,7,1
c960184a583f1861,Cheyanne Vlismas,0,33,,1,0,3,2,6,14,22,0,0,2,6,1,3,1,2,0,1,1,5,0,0,1,1,0
c960184a583f1861,Cory McKenna,0,27,66,0,0,0,22,81,103,216,2,3,,,,,,,,,,,,,,,581
c960184a583f1861,Cory McKenna,0,21,100,0,0,1,13,61,21,77,1,1,13,61,11,56,1,4,1,1,13,61,0,0,0,0,51
c960184a583f1861,Cory McKenna,0,40,50,0,0,2,6,15,24,52,1,2,6,15,4,12,1,2,1,1,4,12,2,3,0,0,246
c960184a583f1861,Cory McKenna,0,60,,0,0,3,3,5,58,87,0,0,3,5,2,4,1,1,0,0,1,3,0,0,2,2,284
ee31f081cf576273,Brendan O'Reilly,0,47,100,0,0,0,8,17,12,21,1,1,,,,,,,,,,,,,,,46
ee31f081cf576273,Brendan O'Reilly,0,47,100,0,0,1,8,17,12,21,1,1,8,17,3,12,4,4,1,1,3,9,5,7,0,1,46
ee31f081cf576273,Alan Jouban,1,80,,0,0,0,32,40,37,45,0,0,,,,,,,,,,,,,,,34
ee31f081cf576273,Alan Jouban,1,80,,0,0,1,32,40,37,45,0,0,32,40,22,30,9,9,1,1,11,15,16,19,5,6,34
9140e6fdeaa7cd3f,Dong Hyun Ma,0,26,,0,0,0,15,56,21,63,0,0,,,,,,,,,,,,,,,0
9140e6fdeaa7cd3f,Dong Hyun Ma,0,30,,0,0,1,4,13,6,16,0,0,4,13,0,8,0,1,4,4,4,13,0,0,0,0,0
9140e6fdeaa7cd3f,Dong Hyun Ma,0,28,,0,0,2,8,28,8,28,0,0,8,28,4,22,1,2,3,4,8,28,0,0,0,0,0
9140e6fdeaa7cd3f,Dong Hyun Ma,0,20,,0,0,3,3,15,7,19,0,0,3,15,2,13,1,2,0,0,3,15,0,0,0,0,0
9140e6fdeaa7cd3f,Omar Morales,1,35,100,0,0,0,32,89,60,123,1,1,,,,,,,,,,,,,,,365
9140e6fdeaa7cd3f,Omar Morales,0,50,100,0,0,1,7,14,24,34,1,1,7,14,3,10,4,4,0,0,3,9,0,0,4,5,191
9140e6fdeaa7cd3f,Omar Morales,0,29,,0,0,2,11,37,11,37,0,0,11,37,6,32,5,5,0,0,11,37,0,0,0,0,0
9140e6fdeaa7cd3f,Omar Morales,1,36,,0,0,3,14,38,25,52,0,0,14,38,13,36,0,1,1,1,6,23,0,0,8,15,174
2e6c21d6bad88346,Tony DeSouza,0,100,100,1,0,0,5,5,12,12,1,1,,,,,,,,,,,,,,,218
2e6c21d6bad88346,Tony DeSouza,0,100,100,1,0,1,5,5,12,12,1,1,5,5,5,5,0,0,0,0,0,0,0,0,5,5,218
2e6c21d6bad88346,Dustin Hazelett,0,25,,1,0,0,1,4,1,4,0,0,,,,,,,,,,,,,,,0
2e6c21d6bad88346,Dustin Hazelett,0,25,,1,0,1,1,4,1,4,0,0,1,4,1,4,0,0,0,0,1,4,0,0,0,0,0
777c65184aa63894,Alexandr Romanov,0,71,71,0,0,0,56,78,78,103,5,7,,,,,,,,,,,,,,,391
777c65184aa63894,Alexandr Romanov,0,45,80,0,0,1,9,20,10,21,4,5,9,20,6,13,1,5,2,2,9,20,0,0,0,0,125
777c65184aa63894,Alexandr Romanov,0,81,50,0,0,2,47,58,68,82,1,2,47,58,42,53,5,5,0,0,2,2,0,0,45,56,266
777c65184aa63894,Jared Vanderaa,0,56,,0,0,0,13,23,19,31,0,0,,,,,,,,,,,,,,,0
777c65184aa63894,Jared Vanderaa,0,61,,0,0,1,13,21,16,26,0,0,13,21,4,10,2,3,7,8,10,17,3,4,0,0,0
777c65184aa63894,Jared Vanderaa,0,0,,0,0,2,0,2,3,5,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0
4c12c9085200121f,Dominick Reyes,0,41,,0,0,0,21,51,21,51,0,0,,,,,,,,,,,,,,,0
4c12c9085200121f,Dominick Reyes,0,50,,0,0,1,10,20,10,20,0,0,10,20,3,12,1,1,6,7,10,20,0,0,0,0,0
4c12c9085200121f,Dominick Reyes,0,35,,0,0,2,11,31,11,31,0,0,11,31,6,23,1,4,4,4,11,31,0,0,0,0,0
4c12c9085200121f,Jan Blachowicz,1,46,,0,0,0,41,89,41,89,0,0,,,,,,,,,,,,,,,3
4c12c9085200121f,Jan Blachowicz,0,41,,0,0,1,15,36,15,36,0,0,15,36,2,22,5,6,8,8,15,36,0,0,0,0,0
4c12c9085200121f,Jan Blachowicz,1,49,,0,0,2,26,53,26,53,0,0,26,53,23,48,1,3,2,2,22,47,1,2,3,4,3
8d70694ceeb0dc9a,Alexis Davis,0,59,50,0,0,0,72,122,107,174,1,2,,,,,,,,,,,,,,,314
8d70694ceeb0dc9a,Alexis Davis,0,60,0,0,0,1,21,35,30,49,0,1,21,35,3,13,9,12,9,10,3,12,18,23,0,0,106
8d70694ceeb0dc9a,Alexis Davis,0,47,100,0,0,2,10,21,34,57,1,1,10,21,3,11,5,7,2,3,9,20,0,0,1,1,200
8d70694ceeb0dc9a,Alexis Davis,0,62,,0,0,3,41,66,43,68,0,0,41,66,10,30,14,18,17,18,38,62,3,4,0,0,8
8d70694ceeb0dc9a,Jennifer Maia,0,46,,0,0,0,60,128,70,142,0,0,,,,,,,,,,,,,,,78
8d70694ceeb0dc9a,Jennifer Maia,0,61,,0,0,1,26,42,33,53,0,0,26,42,17,33,6,6,3,3,17,30,9,12,0,0,78
8d70694ceeb0dc9a,Jennifer Maia,0,28,,0,0,2,8,28,11,31,0,0,8,28,4,24,3,3,1,1,8,27,0,1,0,0,0
8d70694ceeb0dc9a,Jennifer Maia,0,44,,0,0,3,26,58,26,58,0,0,26,58,23,55,3,3,0,0,24,56,2,2,0,0,0
17bb1e62772ac5af,Paddy Holohan,0,57,50,0,0,0,26,45,55,76,3,6,,,,,,,,,,,,,,,390
17bb1e62772ac5af,Paddy Holohan,0,66,75,0,0,1,10,15,22,29,3,4,10,15,3,7,2,3,5,5,7,11,1,2,2,2,221
17bb1e62772ac5af,Paddy Holohan,0,50,0,0,0,2,5,10,12,17,0,2,5,10,4,9,0,0,1,1,2,6,0,0,3,4,157
17bb1e62772ac5af,Paddy Holohan,0,55,,0,0,3,11,20,21,30,0,0,11,20,6,14,3,4,2,2,8,17,0,0,3,3,12
17bb1e62772ac5af,Chris Kelades,0,58,40,1,0,0,50,85,88,128,2,5,,,,,,,,,,,,,,,374
17bb1e62772ac5af,Chris Kelades,0,55,0,0,0,1,5,9,18,24,0,3,5,9,3,7,2,2,0,0,1,4,4,5,0,0,29
17bb1e62772ac5af,Chris Kelades,0,69,100,1,0,2,32,46,44,59,1,1,32,46,20,33,9,10,3,3,3,6,11,11,18,29,116
17bb1e62772ac5af,Chris Kelades,0,43,100,0,0,3,13,30,26,45,1,1,13,30,7,22,4,5,2,3,5,18,0,0,8,12,229
ed53922429a19c99,Gabriel Gonzaga,1,50,,0,0,0,8,16,8,16,0,0,,,,,,,,,,,,,,,3
ed53922429a19c99,Gabriel Gonzaga,1,50,,0,0,1,8,16,8,16,0,0,8,16,7,12,0,1,1,3,4,10,0,0,4,6,3
ed53922429a19c99,Shawn Jordan,0,28,,0,0,0,2,7,2,7,0,0,,,,,,,,,,,,,,,0
ed53922429a19c99,Shawn Jordan,0,28,,0,0,1,2,7,2,7,0,0,2,7,2,7,0,0,0,0,2,7,0,0,0,0,0
2dd864ec1a1a4031,George Sotiropoulos,0,18,0,0,0,0,38,204,38,204,0,13,,,,,,,,,,,,,,,8
2dd864ec1a1a4031,George Sotiropoulos,0,19,0,0,0,1,9,46,9,46,0,5,9,46,6,39,2,5,1,2,9,46,0,0,0,0,8
2dd864ec1a1a4031,George Sotiropoulos,0,18,0,0,0,2,14,76,14,76,0,3,14,76,11,67,3,7,0,2,14,72,0,4,0,0,0
2dd864ec1a1a4031,George Sotiropoulos,0,18,0,0,0,3,15,82,15,82,0,5,15,82,11,70,1,6,3,6,15,82,0,0,0,0,0
2dd864ec1a1a4031,Dennis Siver,2,32,,0,0,0,74,226,79,231,0,0,,,,,,,,,,,,,,,18
2dd864ec1a1a4031,Dennis Siver,2,34,,0,0,1,24,70,29,75,0,0,24,70,14,55,4,7,6,8,19,63,2,4,3,3,18
2dd864ec1a1a4031,Dennis Siver,0,21,,0,0,2,16,73,16,73,0,0,16,73,10,66,2,2,4,5,14,68,2,5,0,0,0
2dd864ec1a1a4031,Dennis Siver,0,40,,0,0,3,34,83,34,83,0,0,34,83,16,60,6,8,12,15,34,83,0,0,0,0,0
a822be2a017f329e,Rick Story,0,61,75,1,0,0,24,39,53,70,3,4,,,,,,,,,,,,,,,345
a822be2a017f329e,Rick Story,0,62,100,0,0,1,18,29,44,57,2,2,18,29,16,27,2,2,0,0,5,11,0,0,13,18,256
a822be2a017f329e,Rick Story,0,60,50,1,0,2,6,10,9,13,1,2,6,10,6,10,0,0,0,0,2,5,0,0,4,5,89
a822be2a017f329e,Leonardo Mafra,0,55,,0,0,0,11,20,21,32,0,0,,,,,,,,,,,,,,,0
a822be2a017f329e,Leonardo Mafra,0,77,,0,0,1,7,9,15,19,0,0,7,9,3,5,4,4,0,0,5,7,2,2,0,0,0
a822be2a017f329e,Leonardo Mafra,0,36,,0,0,2,4,11,6,13,0,0,4,11,2,8,1,2,1,1,3,10,0,0,1,1,0
219bd976b8ca745d,Rich Clementi,0,39,33,3,0,0,40,102,69,132,3,9,,,,,,,,,,,,,,,323
219bd976b8ca745d,Rich Clementi,0,43,66,2,0,1,7,16,34,43,2,3,7,16,5,14,1,1,1,1,4,12,0,0,3,4,237
219bd976b8ca745d,Rich Clementi,0,39,0,1,0,2,19,48,19,48,0,2,19,48,13,42,1,1,5,5,17,46,2,2,0,0,0
219bd976b8ca745d,Rich Clementi,0,36,25,0,0,3,14,38,16,41,1,4,14,38,11,35,0,0,3,3,13,37,1,1,0,0,86
219bd976b8ca745d,Sam Stout,0,27,0,0,0,0,48,176,53,181,0,1,,,,,,,,,,,,,,,11
219bd976b8ca745d,Sam Stout,0,25,,0,0,1,4,16,6,18,0,0,4,16,2,13,0,1,2,2,4,15,0,1,0,0,0
219bd976b8ca745d,Sam Stout,0,22,0,0,0,2,18,79,20,81,0,1,18,79,13,69,1,4,4,6,18,79,0,0,0,0,11
219bd976b8ca745d,Sam Stout,0,32,,0,0,3,26,81,27,82,0,0,26,81,9,64,8,8,9,9,24,79,2,2,0,0,0
5ab7629e07da22e6,Sergio Moraes,0,35,36,1,0,0,16,45,27,58,4,11,,,,,,,,,,,,,,,260
5ab7629e07da22e6,Sergio Moraes,0,30,50,0,0,1,3,10,5,13,2,4,3,10,2,9,1,1,0,0,3,9,0,1,0,0,93
5ab7629e07da22e6,Sergio Moraes,0,38,16,0,0,2,8,21,8,21,1,6,8,21,7,15,1,5,0,1,6,18,1,2,1,1,73
